LoRA_0,LoRA_1,LoRA_2,LoRA_3,LoRA_4,LoRA_5,LoRA_6,LoRA_7,LoRA_8,LoRA_9,LoRA_10,LoRA_11,LoRA_12,LoRA_13,LoRA_14,LoRA_15,LoRA_16,LoRA_17,LoRA_18,LoRA_19,LoRA_20,LoRA_21,LoRA_22,LoRA_23,LoRA_24,LoRA_25,LoRA_26,LoRA_27,LoRA_28,LoRA_29,LoRA_30,LoRA_31,LoRA_32,LoRA_33,LoRA_34,LoRA_35,LoRA_36,LoRA_37,LoRA_38,LoRA_39,LoRA_40,LoRA_41,LoRA_42,LoRA_43,LoRA_44,LoRA_45,LoRA_46,LoRA_47,LoRA_48,LoRA_49,LoRA_50,LoRA_51,LoRA_52,LoRA_53,LoRA_54,LoRA_55,LoRA_56,LoRA_57,LoRA_58,LoRA_59,LoRA_60,LoRA_61,LoRA_62,LoRA_63,LoRA_64,LoRA_65,LoRA_66,LoRA_67,LoRA_68,LoRA_69,LoRA_70,LoRA_71,LoRA_72,LoRA_73,LoRA_74,LoRA_75,LoRA_76,LoRA_77,LoRA_78,LoRA_79,LoRA_80,LoRA_81,LoRA_82,LoRA_83,LoRA_84,LoRA_85,LoRA_86,LoRA_87,LoRA_88,LoRA_89,LoRA_90,LoRA_91,LoRA_92,LoRA_93,LoRA_94,LoRA_95,LoRA_96,LoRA_97,LoRA_98,LoRA_99,LoRA_100,LoRA_101,LoRA_102,LoRA_103,LoRA_104,LoRA_105,LoRA_106,LoRA_107,LoRA_108,LoRA_109,LoRA_110,LoRA_111,LoRA_112,LoRA_113,LoRA_114,LoRA_115,LoRA_116,LoRA_117,LoRA_118,LoRA_119,LoRA_120,LoRA_121,LoRA_122,LoRA_123,LoRA_124,LoRA_125
0.0,6.269329943478606,0.0,0.0,0.0,0.0,0.0,0.0,9.349000792906693,0.0,7.882490864607605,0.0,0.0,11.842067671015146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.479200634325355,0.0,0.0,5.4627494829141074,2.529729626315929,0.0,0.0,0.0,0.0,0.0,2.91468848249444,0.0,3.211656742975005,4.142890547444927,0.0,0.0,0.0,0.6782608418383288,4.289541540274836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.922914058200064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3821856074218917,0.0,0.0,0.0,0.0,0.0,0.0,1.4481785541953507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399529784897267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.069565051029973,0.0,0.0,0.0,0.0,7.039247655835629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6.159341698856175,0.0,0.0,0.0,0.0,0.0,0.0,15.325028750725483,0.0,0.0,0.0,0.0,6.709282921968334,0.0,0.0,0.0,0.0,0.0,0.03666274820747723,0.03666274820747723,7.735839871777696,0.0,0.0,4.326204288482313,0.0,0.0,0.0,0.0,0.0,0.0,2.951351230701917,1.3565216836766576,3.2959810638522034,4.839482763386995,0.0,0.0,0.0,1.0265569498093625,7.589188878947787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36286703668979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7598119139589072,0.0,0.0,0.0,0.0,0.0,0.7699177123570219,0.0,0.0,0.0,0.0,0.0,0.0,1.8074734866286275,0.0,0.0,0.0,0.0,0.0,0.0,27.497061155607923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5095180295196995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.436192533104745,1.576498172921521,0.0,0.0,0.0,7.845828116400128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.5727377275365395,0.0,0.0,0.0,0.0,0.0,0.0,12.721973627994599,0.0,0.0,0.0,0.0,10.302232246301102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.919153612815082,0.0,0.0,4.069565051029973,0.0,0.0,0.0,0.0,0.0,0.0,2.9440186810604216,1.338190309572919,2.892690833569954,4.10622779923745,0.0,0.0,0.0,0.8909047814416967,2.8047002378720083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5159575530970666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8212455598474899,0.0,0.0,0.0,0.0,0.0,0.0,2.236427640656111,0.0,0.0,0.0,0.0,0.0,0.0,22.034311672693818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10622779923745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.132784749046812,1.576498172921521,0.0,0.0,0.0,7.332549641495446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.658942271106228,0.0,0.0,0.0,0.0,0.0,0.0,9.27567529649174,0.0,0.0,0.0,0.0,5.4994122311215845,0.0,0.0,0.0,0.0,0.0,0.03666274820747723,0.03666274820747723,8.395769339512286,0.0,0.0,3.7396003171626777,2.859694360183224,0.0,0.0,0.0,0.0,0.0,4.912808259801949,5.059459252631858,3.1493300710222942,4.142890547444927,2.566392374523406,0.0,0.7332549641495446,0.9165687051869308,2.408742557231254,0.0,0.0,0.0,1.0815510721205783,0.0,0.0,1.2098706908467487,0.0,0.0,0.0,0.0,0.0,3.618613248078003,1.283196187261703,2.713043367353315,0.0,0.0,2.529729626315929,0.0,0.0,1.429847180091612,1.1732079426392714,0.0,0.0,0.0,0.0,1.4555111038368462,0.0,0.6599294677345902,0.0,0.0,0.9898942016018852,1.283196187261703,2.0201174262319954,0.0,0.0,0.0,0.0,0.0,0.0,5.242772993669244,0.0,0.0,0.0,0.8432432087719763,0.0,0.0,0.0,0.0,0.0,4.289541540274836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.729494518764563,1.9431256549962932,0.0,0.0,0.0,5.756051468573926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.682725972158971,0.0,0.0,0.0,0.0,0.0,0.0,8.285781094889854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.102467353852468,0.0,0.0,4.142890547444927,2.1631021442411567,0.0,0.0,0.0,0.0,10.59553423196092,2.7057108177118194,1.246533439054226,3.1823265444090234,3.922914058200064,2.3280845111748043,0.0,0.0,1.1365451944317941,4.986133756216904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666274820747723,0.0,0.0,0.0,0.0,3.959576806407541,0.0,2.0787778233639593,0.0,0.0,0.0,0.0,0.0,0.7772502619985173,0.0,0.0,0.0,0.0,0.0,0.5132784749046813,0.0,0.0,0.0,0.0,0.0,0.03666274820747723,3.1163335976355646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10622779923745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.022796504424381,10.375557742716056,0.0,0.0,0.0,7.222561396873014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.389423986499153,0.0,0.0,0.0,0.0,0.0,0.0,15.251703254310529,0.0,0.0,0.0,0.0,2.4197413816934974,0.0,0.0,0.0,0.0,0.0,0.03666274820747723,0.03666274820747723,7.919153612815082,0.0,0.0,3.8862513099925864,2.1631021442411567,0.0,0.0,0.0,0.0,0.0,3.7762630653701548,1.4041832563463779,3.141997521380799,4.656169022349609,3.4646297056065984,0.0,0.0,0.9312338044699217,5.4627494829141074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.629612072540246,0.0,2.1631021442411567,0.0,0.0,0.0,0.0,0.0,0.8249118346682377,0.0,0.0,0.0,0.0,0.0,0.8359106591304809,0.0,0.0,0.0,0.0,0.0,0.0,2.0751115485432114,0.0,0.0,0.0,0.0,0.0,0.0,17.7081073842115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5095180295196995,0.0,0.0,0.0,0.0,6.4526436845159925,0.0,0.0,0.0,0.0,5.42608673470663,2.438072755797236,0.0,0.0,0.0,7.369212389702923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.582843525934654,0.0,0.0,0.0,0.0,0.0,0.0,6.819271166590765,0.0,0.0,0.0,0.0,4.472855281312222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.955816361022559,0.0,0.0,3.9962395546150185,0.0,0.0,0.0,0.0,0.0,10.815510721205783,2.2730903888635883,1.7928083873456366,3.2263218422579962,3.5122912782763187,3.0796708494280876,0.0,0.0,0.9752291023188944,4.876145511594472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.472855281312222,0.0,1.246533439054226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.627826020411989,0.0,0.0,0.0,0.0,0.0,0.0,1.8881315326850774,0.0,0.0,0.0,0.0,0.0,0.0,15.728318981007732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.912808259801949,0.0,0.0,0.0,0.0,7.075910404043106,0.0,0.0,0.0,0.0,5.609400475744017,2.3280845111748043,0.0,0.0,0.0,7.075910404043106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.909047814416967,0.0,0.0,0.0,0.0,0.0,0.0,10.485545987338488,0.0,0.0,0.0,0.0,6.049353454233743,0.0,0.0,0.0,0.0,0.0,0.03666274820747723,0.0,7.845828116400128,0.0,0.0,4.252878792067359,3.0796708494280876,0.0,0.0,0.0,0.0,8.87238506620949,3.2483194911824826,1.246533439054226,3.141997521380799,5.059459252631858,2.4564041299009745,0.0,0.5866039713196357,1.4041832563463779,4.912808259801949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.216216043859881,0.0,1.7048177916476912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1952055915637578,0.0,0.0,0.0,0.0,0.0,0.0,1.4371797297331075,0.0,0.0,0.0,0.0,0.0,0.0,17.37814265034421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.326204288482313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.232667195271129,7.735839871777696,0.0,0.0,0.0,7.442537886117878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7.845828116400128,0.0,0.0,0.0,0.0,0.0,0.0,23.390833356370475,0.0,0.0,0.0,0.0,6.855933914798243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.102467353852468,0.0,0.0,3.922914058200064,3.0796708494280876,0.0,0.0,0.0,0.0,11.805404922807668,2.6617155198628466,1.3565216836766576,3.1933253688712666,4.179553295652404,2.7753700393060265,0.0,0.5866039713196357,1.5984958218460075,6.635957425553379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.326204288482313,0.0,1.044888323913101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8909047814416967,0.0,0.0,0.0,0.0,0.0,0.0,2.0861103730054547,0.0,0.0,0.0,0.0,0.0,0.0,20.714452737224637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36286703668979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.259224145080492,14.591773786575938,0.0,0.0,0.0,7.039247655835629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.682725972158971,0.0,0.0,0.0,0.0,0.0,0.0,4.876145511594472,0.0,0.0,0.0,0.0,3.8129258135776323,0.0,0.0,0.0,0.0,0.0,0.03666274820747723,0.03666274820747723,7.992479109230037,0.0,0.0,3.65527599628548,0.0,0.0,0.0,0.0,0.0,11.9153931674301,4.656169022349609,1.6864864175439527,3.1163335976355646,4.069565051029973,3.098002223531826,0.0,0.0,1.1548765685355329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.959576806407541,0.0,1.2208695153089917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2501997138749736,0.0,0.0,0.0,0.0,0.0,0.0,1.9504582046377887,0.0,0.0,0.0,0.0,0.0,0.0,32.95981063852203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.142890547444927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.059459252631858,6.965922159420674,0.0,0.0,0.0,7.259224145080492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
